0,0,20,13196610.0
0,0,20,13658430.0
1,0,20,14579880.0
2,0,20,15268080.0
3,0,20,14777340.0
4,0,20,14558640.0
5,0,20,13971720.0
6,0,20,14784180.0
7,0,20,13305540.0
8,0,20,13569330.0
9,0,20,12576960.0
10,0,20,12905970.0
11,0,20,13388760.0
12,0,20,14257230.0
13,0,20,13192320.0
14,0,20,12392250.0
15,0,20,13177470.0
16,0,20,12801060.0
17,0,20,11991810.0
18,0,20,15336780.0
19,0,20,13232970.0
20,0,20,13312230.0
21,0,20,13838550.0
22,0,20,13851600.0
23,0,20,14111040.0
24,0,20,15550620.0
25,0,20,13232550.0
26,0,20,14076990.0
27,0,20,13755299.999999998
28,0,20,13183830.0
29,0,20,14696640.0
30,0,20,14475210.0
31,0,20,13509360.0
32,0,20,13066470.0
33,0,20,14525040.0
34,0,20,13367550.0
35,0,20,13692900.0
36,0,20,14237280.0
37,0,20,12223920.0
38,0,20,13553070.0
39,0,20,14716710.0
40,0,20,14930940.0
41,0,20,13874340.0
42,0,20,15177330.0
43,0,20,14900070.0
44,0,20,14643180.0
45,0,20,14646690.0
46,0,20,15139110.0
47,0,20,14948790.0
48,0,20,14524560.0
49,0,20,13492410.0
50,0,20,13570860.0
51,0,20,12722790.0
52,0,20,14873520.0
53,0,20,13346010.0
54,0,20,14734260.0
55,0,20,15434790.0
56,0,20,14628630.0
57,0,20,13725210.0
58,0,20,14427930.0
59,0,20,14382450.0
60,0,20,13665600.0
61,0,20,15900660.0
62,0,20,13724250.0
63,0,20,14595810.0
64,0,20,14866800.0
65,0,20,14313330.0
66,0,20,11897280.0
67,0,20,12763230.0
68,0,20,14172480.0
69,0,20,14624580.0
70,0,20,14072070.0
71,0,20,14320350.0
72,0,20,13288770.0
73,0,20,12328830.0
74,0,20,13646790.0
75,0,20,14008380.0
76,0,20,15130200.0
77,0,20,15513270.0
78,0,20,13523940.0
79,0,20,14649600.0
80,0,20,14955540.0
81,0,20,14236260.0
82,0,20,12990870.0
83,0,20,13076610.0
84,0,20,13788840.0
85,0,20,14240010.0
86,0,20,14552970.0
87,0,20,13398600.0
88,0,20,14225490.0
89,0,20,15024150.0
90,0,20,13536120.0
91,0,20,14465040.0
92,0,20,13711110.0
93,0,20,15062250.0
94,0,20,12092100.0
95,0,20,14363820.0
96,0,20,14662020.0
97,0,20,14630160.0
98,0,20,12852510.0
99,0,20,13374240.0
100,0,20,14553690.0
101,0,20,14728080.0
102,0,20,15009960.0
103,0,20,14966340.0
104,0,20,13021950.0
105,0,20,15180300.0
106,0,20,13363350.0
107,0,20,12217290.0
108,0,20,12354300.0
109,0,20,14097090.0
110,0,20,13738830.0
111,0,20,12569700.0
112,0,20,13007760.0
113,0,20,12831120.0
114,0,20,13189950.0
115,0,20,13453620.0
116,0,20,13627140.0
117,0,20,13621740.0
118,0,20,12959520.0
119,0,20,14569020.0
120,0,20,15496710.0
121,0,20,15366600.0
122,0,20,12706800.0
123,0,20,13029960.0
124,0,20,13476180.0
125,0,20,13664550.0
126,0,20,13815420.0
127,0,20,13438560.0
128,0,20,13383060.0
129,0,20,14916210.0
130,0,20,15055230.0
131,0,20,15195270.0
132,0,20,12663420.0
133,0,20,13944660.0
134,0,20,12338490.0
135,0,20,14125890.0
136,0,20,13358520.0
137,0,20,14443020.0
138,0,20,14611380.0
139,0,20,14461440.0
140,0,20,14532990.0
141,0,20,13864260.0
142,0,20,13616640.0
143,0,20,13912140.0
144,0,20,14758650.0
145,0,20,14700840.0
146,0,20,13843020.0
147,0,20,14042100.0
148,0,20,14177280.0
149,0,20,14283270.0
150,0,20,15157770.0
151,0,20,13162890.0
152,0,20,14664390.0
153,0,20,14784780.0
154,0,20,14023710.0
155,0,20,14775300.0
156,0,20,13419060.0
157,0,20,13954380.0
158,0,20,15043830.0
159,0,20,13921620.0
160,0,20,14684010.0
161,0,20,13069050.0
162,0,20,12263250.0
163,0,20,14543160.0
164,0,20,13478040.0
165,0,20,15247200.0
166,0,20,13690500.0
167,0,20,13539030.0
168,0,20,15680010.0
169,0,20,15301170.0
170,0,20,13169010.0
171,0,20,15762300.0
172,0,20,14984580.0
173,0,20,13744020.0
174,0,20,14377860.0
175,0,20,15600510.0
176,0,20,13258079.999999998
177,0,20,14243190.0
178,0,20,14585700.0
179,0,20,13580190.0
180,0,20,13928850.0
181,0,20,15189990.0
182,0,20,15643140.0
183,0,20,14045730.0
184,0,20,13459590.0
185,0,20,14180250.0
186,0,20,12586140.0
187,0,20,13389150.0
188,0,20,14706480.0
189,0,20,13923030.0
190,0,20,14080710.0
191,0,20,13070310.0
192,0,20,14192340.0
193,0,20,14074980.0
194,0,20,14721630.0
195,0,20,12572610.0
196,0,20,14633880.0
197,0,20,12380850.0
198,0,20,13745940.0
199,0,20,15112440.0
200,0,20,13606500.0
201,0,20,12269640.0
202,0,20,13743030.0
203,0,20,14863770.0
204,0,20,13862130.0
205,0,20,13338210.0
206,0,20,13248660.0
207,0,20,14108160.0
208,0,20,14615190.0
209,0,20,13779750.0
210,0,20,13583670.0
211,0,20,14265780.0
212,0,20,15366750.0
213,0,20,14980710.0
214,0,20,11226150.0
215,0,20,14937990.0
216,0,20,13499040.0
217,0,20,14129010.0
218,0,20,13521570.0
219,0,20,15101850.0
220,0,20,14262750.0
221,0,20,12945450.0
222,0,20,14320500.0
223,0,20,13091310.0
224,0,20,13722120.0
225,0,20,13746420.0
226,0,20,13756410.0
227,0,20,13782120.0
228,0,20,13519650.0
229,0,20,13994700.0
230,0,20,14722470.0
231,0,20,13300830.0
232,0,20,15198480.0
233,0,20,13534620.0
234,0,20,13848210.0
235,0,20,14671230.0
236,0,20,15457710.0
237,0,20,13038330.0
238,0,20,14306730.0
239,0,20,13701150.0
240,0,20,14247150.0
241,0,20,13860300.0
242,0,20,13013430.0
243,0,20,12672750.0
244,0,20,15128730.0
245,0,20,14417430.0
246,0,20,14671770.0
247,0,20,13324230.0
248,0,20,14566680.0
249,0,20,15819360.0
250,0,20,14052330.0
251,0,20,12528240.0
252,0,20,13577580.0
253,0,20,14742180.0
254,0,20,14737410.0
255,0,20,14904480.0
256,0,20,13080870.0
257,0,20,14337270.0
258,0,20,13526490.0
259,0,20,13900440.0
260,0,20,14203470.0
261,0,20,12728880.0
262,0,20,14106390.0
263,0,20,15287490.0
264,0,20,14090640.0
265,0,20,13541520.0
266,0,20,14581500.0
267,0,20,15187590.0
268,0,20,14135400.0
269,0,20,12916050.0
270,0,20,13797930.0
271,0,20,14211600.0
272,0,20,12763170.0
273,0,20,13964760.0
274,0,20,14411700.0
275,0,20,13285680.0
276,0,20,13180020.0
277,0,20,13782390.0
278,0,20,14861520.0
279,0,20,14408370.0
280,0,20,14218349.999999998
281,0,20,15731220.0
282,0,20,13206060.0
283,0,20,13317150.0
284,0,20,14477400.0
285,0,20,14457240.0
286,0,20,12858270.0
287,0,20,13750050.0
288,0,20,13442730.0
289,0,20,15162600.0
290,0,20,14355660.0
291,0,20,14327490.0
292,0,20,13747800.0
293,0,20,14423370.0
294,0,20,13967730.0
295,0,20,14357370.0
296,0,20,13797090.0
297,0,20,14539860.0
298,0,20,15371820.0
299,0,20,15074700.0
300,0,20,12849510.0
301,0,20,14012010.0
302,0,20,14241360.0
303,0,20,13685910.0
304,0,20,15119730.0
305,0,20,12580230.0
306,0,20,14434980.0
307,0,20,14168370.0
308,0,20,13644240.0
309,0,20,14577390.0
